individualCount,sex,lifeStage,ExtensionSimpleMultimedia:identifier,ExtensionSimpleMultimedia:rightsHolder,ExtensionSimpleMultimedia:license,type,language,license,rightsHolder,accessRights,datasetID,institutionCode,collectionCode,basisOfRecord,recordedBy,otherCatalogNumbers,occurrenceRemarks,previousIdentifications,organismRemarks,verbatimLabel,preparations,eventDate,georeferenceRemarks,decimalLongitude,decimalLatitude,kingdom
1,female,adult,"<a href=""https://resolver.libis.be/FL17220025/stream"" target=""_url_details"">https://resolver.libis.be/FL17220025/stream</a>; <a href=""https://resolver.libis.be/FL17220026/stream"" target=""_url_details"">https://resolver.libis.be/FL17220026/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,247,Frans Pas Collection,,pas collection stuffed birds,247<br/>Bruinkopgors<br/>emberiza bruniceps<br/>ad<br/>♀<br/>lente,mounted: mounted skin,,unable to georeference,,,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17220037/stream"" target=""_url_details"">https://resolver.libis.be/FL17220037/stream</a>; <a href=""https://resolver.libis.be/FL17220038/stream"" target=""_url_details"">https://resolver.libis.be/FL17220038/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,698,Frans Pas Collection,,pas collection stuffed birds,698<br/>Bruinkopgors<br/>emberiza bruniceps<br/>ad<br/>♂<br/>lente,mounted: mounted skin,,unable to georeference,,,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17220049/stream"" target=""_url_details"">https://resolver.libis.be/FL17220049/stream</a>; <a href=""https://resolver.libis.be/FL17220050/stream"" target=""_url_details"">https://resolver.libis.be/FL17220050/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,377,Frans Pas Collection,,pas collection stuffed birds,377<br/>Rietgors<br/>emberiza schoeniclus<br/>ad ♂<br/>winterkleed<br/>Vosselaar<br/>Rietgors<br/>♂<br/>winterkleed,mounted: mounted skin,,coordinates are centroid of municipality,4.8878,51.31292,Animalia
1,female,adult,"<a href=""https://resolver.libis.be/FL17220061/stream"" target=""_url_details"">https://resolver.libis.be/FL17220061/stream</a>; <a href=""https://resolver.libis.be/FL17220062/stream"" target=""_url_details"">https://resolver.libis.be/FL17220062/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,699,Frans Pas Collection,,pas collection stuffed birds,699<br/>Bruinkopgors<br/>emberiza bruniceps<br/>ad<br/>♀<br/>lente,mounted: mounted skin,,unable to georeference,,,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17220073/stream"" target=""_url_details"">https://resolver.libis.be/FL17220073/stream</a>; <a href=""https://resolver.libis.be/FL17220074/stream"" target=""_url_details"">https://resolver.libis.be/FL17220074/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,376,Frans Pas Collection,,pas collection stuffed birds,376<br/>Rietgors<br/>emberiza schoeniclus<br/>ad ♂<br/>winterkleed<br/>Vosselaar<br/>Rietgors<br/>♂<br/>winterkleed<br/>Vosselaar,mounted: mounted skin,,coordinates are centroid of municipality,4.8878,51.31292,Animalia
1,male,,"<a href=""https://resolver.libis.be/FL17220085/stream"" target=""_url_details"">https://resolver.libis.be/FL17220085/stream</a>; <a href=""https://resolver.libis.be/FL17220086/stream"" target=""_url_details"">https://resolver.libis.be/FL17220086/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,1151,Frans Pas Collection,,pas collection stuffed birds,1151<br/>Rietgors<br/>emberiza schoeniclus<br/>♂ ?!<br/>1e winter<br/>november<br/>MAN,mounted: mounted skin,,unable to georeference,,,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17220097/stream"" target=""_url_details"">https://resolver.libis.be/FL17220097/stream</a>; <a href=""https://resolver.libis.be/FL17220098/stream"" target=""_url_details"">https://resolver.libis.be/FL17220098/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,307,Frans Pas Collection,Carduelis spinus,pas collection stuffed birds,307<br/>Sijs<br/>carduelis spinus<br/>ad<br/>♂<br/>Rijkevorsel,mounted: mounted skin,,coordinates are centroid of municipality,4.75851,51.35037,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17220111/stream"" target=""_url_details"">https://resolver.libis.be/FL17220111/stream</a>; <a href=""https://resolver.libis.be/FL17220112/stream"" target=""_url_details"">https://resolver.libis.be/FL17220112/stream</a>; <a href=""https://resolver.libis.be/FL17220113/stream"" target=""_url_details"">https://resolver.libis.be/FL17220113/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,1102,Frans Pas Collection,,pas collection stuffed birds,1102<br/>Witbandkruisband<br/>loxia leucoptera<br/>ad ♂,mounted: mounted skin,,unable to georeference,,,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17220124/stream"" target=""_url_details"">https://resolver.libis.be/FL17220124/stream</a>; <a href=""https://resolver.libis.be/FL17220125/stream"" target=""_url_details"">https://resolver.libis.be/FL17220125/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,592,Frans Pas Collection,Carduelis spinus,pas collection stuffed birds,592<br/>Sijs<br/>carduelis spinus<br/>♂<br/>winter,mounted: mounted skin,,unable to georeference,,,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17220136/stream"" target=""_url_details"">https://resolver.libis.be/FL17220136/stream</a>; <a href=""https://resolver.libis.be/FL17220137/stream"" target=""_url_details"">https://resolver.libis.be/FL17220137/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,1079245906,Frans Pas Collection,,pas collection stuffed birds,1079<br/>Witbandkruisbek<br/>loxia leucoptera<br/>ad ♂<br/>245906,mounted: mounted skin,,unable to georeference,,,Animalia
1,female,adult,"<a href=""https://resolver.libis.be/FL17220148/stream"" target=""_url_details"">https://resolver.libis.be/FL17220148/stream</a>; <a href=""https://resolver.libis.be/FL17220149/stream"" target=""_url_details"">https://resolver.libis.be/FL17220149/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,308,Frans Pas Collection,Carduelis spinus,pas collection stuffed birds,308<br/>Sijs<br/>carduelis spinus<br/>ad<br/>♀<br/>Rijkevorsel,mounted: mounted skin,,coordinates are centroid of municipality,4.75851,51.35037,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17220162/stream"" target=""_url_details"">https://resolver.libis.be/FL17220162/stream</a>; <a href=""https://resolver.libis.be/FL17220192/stream"" target=""_url_details"">https://resolver.libis.be/FL17220192/stream</a>; <a href=""https://resolver.libis.be/FL17220163/stream"" target=""_url_details"">https://resolver.libis.be/FL17220163/stream</a>; <a href=""https://resolver.libis.be/FL17220193/stream"" target=""_url_details"">https://resolver.libis.be/FL17220193/stream</a>; <a href=""https://resolver.libis.be/FL17220164/stream"" target=""_url_details"">https://resolver.libis.be/FL17220164/stream</a>; <a href=""https://resolver.libis.be/FL17220194/stream"" target=""_url_details"">https://resolver.libis.be/FL17220194/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,938,Frans Pas Collection,Carduelis spinus,pas collection stuffed birds,938<br/>Sijs<br/>Carduelis spinus<br/>ad<br/>♂ - links,mounted: mounted skin,,unable to georeference,,,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17220177/stream"" target=""_url_details"">https://resolver.libis.be/FL17220177/stream</a>; <a href=""https://resolver.libis.be/FL17220178/stream"" target=""_url_details"">https://resolver.libis.be/FL17220178/stream</a>; <a href=""https://resolver.libis.be/FL17220179/stream"" target=""_url_details"">https://resolver.libis.be/FL17220179/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,965,Frans Pas Collection,,pas collection stuffed birds,"965<br/>Kruisbek<br/>loxia curvirostra<br/>ad ♂<br/>Lille kornæb<br/>Loxia curvirostra<br/>Konservator THORKIL DUCH, Sct. Laurentiivej 14 - Skagen - (08) 44 37 25",mounted: mounted skin,,unable to georeference,,,Animalia
1,female,adult,"<a href=""https://resolver.libis.be/FL17220162/stream"" target=""_url_details"">https://resolver.libis.be/FL17220162/stream</a>; <a href=""https://resolver.libis.be/FL17220192/stream"" target=""_url_details"">https://resolver.libis.be/FL17220192/stream</a>; <a href=""https://resolver.libis.be/FL17220163/stream"" target=""_url_details"">https://resolver.libis.be/FL17220163/stream</a>; <a href=""https://resolver.libis.be/FL17220193/stream"" target=""_url_details"">https://resolver.libis.be/FL17220193/stream</a>; <a href=""https://resolver.libis.be/FL17220164/stream"" target=""_url_details"">https://resolver.libis.be/FL17220164/stream</a>; <a href=""https://resolver.libis.be/FL17220194/stream"" target=""_url_details"">https://resolver.libis.be/FL17220194/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,939,Frans Pas Collection,Carduelis spinus,pas collection stuffed birds,"939<br/>Sijs<br/>Carduelis spinus<br/>ad<br/>♀ - rechts<br/>Grønsisken<br/>Konservator Thorkil Duch, Sct. Laurentii Vej 14 - 9990 Skagen - Tlf. (08) 44 37 25<br/>Siskin<br/>2045-2046<br/>5326-5327",mounted: mounted skin,,unable to georeference,,,Animalia
1,female,adult,"<a href=""https://resolver.libis.be/FL17220229/stream"" target=""_url_details"">https://resolver.libis.be/FL17220229/stream</a>; <a href=""https://resolver.libis.be/FL17220230/stream"" target=""_url_details"">https://resolver.libis.be/FL17220230/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,514,Frans Pas Collection,Carduelis flammea flammea,pas collection stuffed birds,514<br/>Barmsijs<br/>noordeuropese vorm<br/>carduelis flammea flammea<br/>ad<br/>♀<br/>winter<br/>Rijkevorsel,mounted: mounted skin,,coordinates are centroid of municipality,4.75851,51.35037,Animalia
1,male,juvenile,"<a href=""https://resolver.libis.be/FL17220217/stream"" target=""_url_details"">https://resolver.libis.be/FL17220217/stream</a>; <a href=""https://resolver.libis.be/FL17220218/stream"" target=""_url_details"">https://resolver.libis.be/FL17220218/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,262,Frans Pas Collection,,pas collection stuffed birds,262<br/>Kruisbek<br/>loxia curvirostra<br/>♂ jong<br/>vogel niet zo jong<br/>KRUISBEK<br/>MAN,mounted: mounted skin,,unable to georeference,,,Animalia
1,female,adult,"<a href=""https://resolver.libis.be/FL17220229/stream"" target=""_url_details"">https://resolver.libis.be/FL17220229/stream</a>; <a href=""https://resolver.libis.be/FL17220230/stream"" target=""_url_details"">https://resolver.libis.be/FL17220230/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,515,Frans Pas Collection,Carduelis flammea flammea,pas collection stuffed birds,515<br/>Brarmsijs<br/>carduelis flammea flammea<br/>noordeuropese vorm<br/>ad<br/>♀<br/>winter<br/>Rijkevorsel,mounted: mounted skin,,coordinates are centroid of municipality,4.75851,51.35037,Animalia
1,female,adult,"<a href=""https://resolver.libis.be/FL17220241/stream"" target=""_url_details"">https://resolver.libis.be/FL17220241/stream</a>; <a href=""https://resolver.libis.be/FL17220242/stream"" target=""_url_details"">https://resolver.libis.be/FL17220242/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,1240,Frans Pas Collection,,pas collection stuffed birds,1240<br/>Kruisbek<br/>loxia curvirostra<br/>ad ♀<br/>herfst,mounted: mounted skin,,unable to georeference,,,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17220253/stream"" target=""_url_details"">https://resolver.libis.be/FL17220253/stream</a>; <a href=""https://resolver.libis.be/FL17220254/stream"" target=""_url_details"">https://resolver.libis.be/FL17220254/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,1061,Frans Pas Collection,,pas collection stuffed birds,1061<br/>Kruisbek<br/>loxia curvirostra<br/>ad ♂<br/>herfst,mounted: mounted skin,,unable to georeference,,,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17220265/stream"" target=""_url_details"">https://resolver.libis.be/FL17220265/stream</a>; <a href=""https://resolver.libis.be/FL17220266/stream"" target=""_url_details"">https://resolver.libis.be/FL17220266/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,412,Frans Pas Collection,,pas collection stuffed birds,412<br/>Grote Kruisbil<br/>loxia pityopsittacus<br/>ad ♂<br/>Duitsland<br/>grote Kruisbek<br/>ad ♂,mounted: mounted skin,,coordinates are centroid of the country,6.70723,51.44282,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17220279/stream"" target=""_url_details"">https://resolver.libis.be/FL17220279/stream</a>; <a href=""https://resolver.libis.be/FL17220280/stream"" target=""_url_details"">https://resolver.libis.be/FL17220280/stream</a>; <a href=""https://resolver.libis.be/FL17220281/stream"" target=""_url_details"">https://resolver.libis.be/FL17220281/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,766,Frans Pas Collection,,pas collection stuffed birds,"766<br/>Barmsijs<br/>arctische vorm<br/>carduelis hornemanni exilipes<br/>noord europa<br/>ad<br/>♂<br/>Polarbirkenzeisig<br/>A. SCHLÜTER KG., Naturw. Lehrmittelanstalt, Winnenden b. Stgt.<br/>Polarbirkenzeisig??",mounted: mounted skin,,unable to georeference,,,Animalia
1,female,adult,"<a href=""https://resolver.libis.be/FL17220292/stream"" target=""_url_details"">https://resolver.libis.be/FL17220292/stream</a>; <a href=""https://resolver.libis.be/FL17220293/stream"" target=""_url_details"">https://resolver.libis.be/FL17220293/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,466,Frans Pas Collection,,pas collection stuffed birds,466<br/>Grote Kruisbek<br/>loxia pityopsittacus<br/>ad ♀<br/>Duitsland<br/>grote kruisbek<br/>ad ♀,mounted: mounted skin,,coordinates are centroid of the country,6.70723,51.44282,Animalia
1,female,adult,"<a href=""https://resolver.libis.be/FL17220306/stream"" target=""_url_details"">https://resolver.libis.be/FL17220306/stream</a>; <a href=""https://resolver.libis.be/FL17220307/stream"" target=""_url_details"">https://resolver.libis.be/FL17220307/stream</a>; <a href=""https://resolver.libis.be/FL17220308/stream"" target=""_url_details"">https://resolver.libis.be/FL17220308/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,765,Frans Pas Collection,,pas collection stuffed birds,"765<br/>Barmsijs<br/>arctische vorm<br/>Acanthis hornemanni exilipes<br/>ad<br/>♀<br/>noord Noorwegen<br/>Konservator Thorkil Duch, Sct. Laurentii Vej 14, 9990 Skagen, (08) 44 37 25<br/>Karasjok Norway<br/>18.9.1977",mounted: mounted skin,1977-09-18,coordinates are centroid of municipality,25.51114,69.47187,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17220336/stream"" target=""_url_details"">https://resolver.libis.be/FL17220336/stream</a>; <a href=""https://resolver.libis.be/FL17220322/stream"" target=""_url_details"">https://resolver.libis.be/FL17220322/stream</a>; <a href=""https://resolver.libis.be/FL17220337/stream"" target=""_url_details"">https://resolver.libis.be/FL17220337/stream</a>; <a href=""https://resolver.libis.be/FL17220323/stream"" target=""_url_details"">https://resolver.libis.be/FL17220323/stream</a>; <a href=""https://resolver.libis.be/FL17220338/stream"" target=""_url_details"">https://resolver.libis.be/FL17220338/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,789,Frans Pas Collection,,pas collection stuffed birds,789<br/>Grote Kruisbek<br/>loxia pityopsittacus<br/>ad ♂<br/>winter<br/>Loxia pytyopsittacus<br/>Kristianssand Norway<br/>5.2.1977,mounted: mounted skin,1977-02-05,coordinates are centroid of municipality,7.93186,58.08563,Animalia
1,female,adult,"<a href=""https://resolver.libis.be/FL17220336/stream"" target=""_url_details"">https://resolver.libis.be/FL17220336/stream</a>; <a href=""https://resolver.libis.be/FL17220322/stream"" target=""_url_details"">https://resolver.libis.be/FL17220322/stream</a>; <a href=""https://resolver.libis.be/FL17220337/stream"" target=""_url_details"">https://resolver.libis.be/FL17220337/stream</a>; <a href=""https://resolver.libis.be/FL17220323/stream"" target=""_url_details"">https://resolver.libis.be/FL17220323/stream</a>; <a href=""https://resolver.libis.be/FL17220338/stream"" target=""_url_details"">https://resolver.libis.be/FL17220338/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,790,Frans Pas Collection,,pas collection stuffed birds,790<br/>Grote Kruisbek<br/>loxia pityopsittacus<br/>ad ♀<br/>winter<br/>Loxia pytyopsittacus<br/>5.2.1977,mounted: mounted skin,1977-02-05,coordinates are centroid of municipality,7.93186,58.08563,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17220349/stream"" target=""_url_details"">https://resolver.libis.be/FL17220349/stream</a>; <a href=""https://resolver.libis.be/FL17220350/stream"" target=""_url_details"">https://resolver.libis.be/FL17220350/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,306,Frans Pas Collection,Carduelis flammea flammea,pas collection stuffed birds,306<br/>Grote Barmsijs<br/>grote of noordeurop.<br/>carduelis flammea flammea<br/>ad<br/>♂<br/>winter<br/>Scandinavische form tot 69°N,mounted: mounted skin,,unable to georeference,,,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17220361/stream"" target=""_url_details"">https://resolver.libis.be/FL17220361/stream</a>; <a href=""https://resolver.libis.be/FL17220362/stream"" target=""_url_details"">https://resolver.libis.be/FL17220362/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,501,Frans Pas Collection,,pas collection stuffed birds,501<br/>Barmsijs<br/>carduelis flammea carbaret<br/>= britse vorm<br/>ad<br/>♂<br/>Merksplas<br/>flavirostris = rufescens<br/>XI-XII,mounted: mounted skin,,coordinates are centroid of municipality,4.86274,51.35799,Animalia
1,female,adult,"<a href=""https://resolver.libis.be/FL17220373/stream"" target=""_url_details"">https://resolver.libis.be/FL17220373/stream</a>; <a href=""https://resolver.libis.be/FL17220374/stream"" target=""_url_details"">https://resolver.libis.be/FL17220374/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,1074,Frans Pas Collection,,pas collection stuffed birds,1074<br/>Frater<br/>carduelis flavirostris<br/>ad ♀<br/>winter,mounted: mounted skin,,unable to georeference,,,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17220385/stream"" target=""_url_details"">https://resolver.libis.be/FL17220385/stream</a>; <a href=""https://resolver.libis.be/FL17220386/stream"" target=""_url_details"">https://resolver.libis.be/FL17220386/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,610,Frans Pas Collection,,pas collection stuffed birds,610<br/>Frater<br/>carduelis flavirostris<br/>ad ♂<br/>winter<br/>steenkneuter,mounted: mounted skin,,unable to georeference,,,Animalia
1,female,adult,"<a href=""https://resolver.libis.be/FL17220399/stream"" target=""_url_details"">https://resolver.libis.be/FL17220399/stream</a>; <a href=""https://resolver.libis.be/FL17220400/stream"" target=""_url_details"">https://resolver.libis.be/FL17220400/stream</a>; <a href=""https://resolver.libis.be/FL17220401/stream"" target=""_url_details"">https://resolver.libis.be/FL17220401/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,791,Frans Pas Collection,,pas collection stuffed birds,791<br/>Barmsijs groenlandse vorm<br/>carduelis flammea rostrata<br/>ad<br/>♀<br/>september<br/>Carduelis flam. rostrata<br/>8.9.1977<br/>Nuuk Greenland,mounted: mounted skin,1977-09-08,coordinates are centroid of municipality,-40,66,Animalia
1,male,adult,"<a href=""https://resolver.libis.be/FL17220412/stream"" target=""_url_details"">https://resolver.libis.be/FL17220412/stream</a>; <a href=""https://resolver.libis.be/FL17220413/stream"" target=""_url_details"">https://resolver.libis.be/FL17220413/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,500,Frans Pas Collection,,pas collection stuffed birds,500<br/>Steenkneuter<br/>carduelis flavirostris<br/>ad ♂<br/>Merksplas<br/>Steenkneuter<br/>oktober<br/>Op zelfde tak met n°303,mounted: mounted skin,,coordinates are centroid of municipality,4.86274,51.35799,Animalia
1,female,adult,"<a href=""https://resolver.libis.be/FL17220460/stream"" target=""_url_details"">https://resolver.libis.be/FL17220460/stream</a>; <a href=""https://resolver.libis.be/FL17220461/stream"" target=""_url_details"">https://resolver.libis.be/FL17220461/stream</a>",KU Leuven. Imaging Lab,https://creativecommons.org/licenses/by-nc-sa/4.0/deed.en,PhysicalObject,en,http://creativecommons.org/publicdomain/zero/1.0/,KU Leuven,http://www.inbo.be/en/norms-for-data-use,insert doi,KU Leuven,Museum of Zoology,preservedSpecimen,,304,Frans Pas Collection,,pas collection stuffed birds,304<br/>Steenkneuter<br/>carduelis flavirostris<br/>ad ♀<br/>winter<br/>steunkneu of fratertje,mounted: mounted skin,,unable to georeference,,,Animalia
